Order_ID,Stock_Symbol,Queue_Position,Order_Type,Quantity,Price($),Check_Block,Timestamp
ORD00730,UBER,24,BUY,236,466.39,SELL,2024-03-12 09:55:39
ORD01614,SPCE,5,BUY,343,235.31,SELL,2024-07-10 10:42:52
ORD00135,AMZN,23,BUY,470,185.23,SELL,2024-06-10 12:26:42
ORD01511,XPEV,7,BUY,187,349.85,SELL,2024-08-02 09:35:48
ORD03222,BBD,16,BUY,354,156.07,SELL,2024-03-22 13:36:53
ORD00681,PYPL,28,BUY,16,90.25,SELL,2024-01-25 13:06:50
ORD03474,GOLD,31,SELL,465,386.65,BUY,2024-05-07 12:51:41
ORD00264,NVDA,8,SELL,335,98.14,BUY,2024-11-05 13:42:05
ORD02429,GRAB,20,BUY,141,62.45,SELL,2024-07-18 15:54:20
ORD03350,MGLU,40,BUY,442,244.9,SELL,2024-12-31 14:52:27
ORD02242,COMP,7,BUY,431,431.46,SELL,2024-10-14 15:50:36
ORD00765,LYFT,35,BUY,160,217.62,SELL,2024-09-02 09:59:55
ORD00057,MSFT,29,SELL,184,13.06,BUY,2024-05-08 12:44:14
ORD02785,DESP,11,BUY,54,178.26,SELL,2024-08-08 10:08:56
ORD00683,PYPL,10,BUY,376,91.15,SELL,2024-01-25 14:49:22
ORD01294,AFRM,18,SELL,445,393.61,BUY,2024-04-02 10:54:00
ORD02186,EXPI,8,BUY,444,350.33,SELL,2024-02-14 11:24:31
ORD01310,AFRM,28,BUY,290,385.98,SELL,2024-04-02 12:44:00
ORD03401,BEEF,4,SELL,31,217.58,BUY,2024-10-30 15:34:11
ORD00545,CSCO,17,BUY,249,101.45,SELL,2024-12-17 10:06:50
ORD01861,LMND,37,SELL,135,306.18,BUY,2024-04-02 14:06:58
ORD02709,GLOB,39,BUY,200,51.25,SELL,2024-04-02 11:45:45
ORD03932,HUT,30,SELL,255,403.13,BUY,2024-12-04 11:32:32
ORD01729,CHGG,20,SELL,220,319.73,BUY,2024-01-08 10:35:06
ORD02346,ABNB,22,SELL,182,465.92,BUY,2024-11-06 10:41:18
ORD00839,SNAP,13,BUY,230,419.45,SELL,2024-01-09 11:04:24
ORD00171,TSLA,22,SELL,336,141.85,BUY,2024-12-23 09:40:57
ORD02025,ETSY,38,BUY,366,317.79,SELL,2024-12-09 11:26:56
ORD03847,RIOT,37,SELL,236,358.97,BUY,2024-01-22 11:04:22
ORD03585,AG,21,BUY,293,127.32,SELL,2024-11-12 11:55:19
ORD01551,LI,23,BUY,105,163.63,SELL,2024-10-30 14:37:02
ORD01589,BYND,31,SELL,213,387.66,BUY,2024-09-17 09:59:07
ORD02764,DESP,27,BUY,205,177.07,SELL,2024-08-08 09:33:08
ORD00189,TSLA,33,SELL,257,153.29,BUY,2024-12-23 11:06:03
ORD00013,AAPL,6,SELL,482,163.88,BUY,2024-08-27 15:26:47
ORD03839,MAG,7,BUY,84,83.0,SELL,2024-12-16 12:05:32
ORD00323,INTC,8,SELL,432,78.18,BUY,2024-07-29 10:11:47
ORD00986,SQ,13,SELL,483,23.85,BUY,2024-02-08 10:09:04
ORD03630,HL,32,BUY,257,116.42,SELL,2024-07-10 10:59:39
ORD00433,BABA,3,SELL,32,424.02,BUY,2024-01-30 11:54:32
ORD01092,DOCU,35,BUY,297,54.82,SELL,2024-04-26 15:47:55
ORD02895,CEPU,5,BUY,23,437.43,SELL,2024-09-13 10:27:08
ORD02837,VIST,23,BUY,66,314.92,SELL,2024-04-09 14:37:22
ORD02892,CEPU,11,BUY,335,450.18,SELL,2024-09-13 10:28:17
ORD02239,RDFN,16,SELL,124,443.7,BUY,2024-10-30 13:56:52
ORD03124,PBR,28,SELL,298,298.92,BUY,2024-05-01 14:31:39
ORD03685,FSM,16,BUY,403,120.05,SELL,2024-09-23 09:30:00
ORD01806,UPST,11,SELL,31,441.62,BUY,2024-04-10 13:31:27
ORD01316,AFRM,30,SELL,302,393.29,BUY,2024-04-02 10:37:38
ORD02958,IRSA,20,SELL,339,51.17,BUY,2024-02-01 12:29:19
ORD01097,DOCU,21,SELL,378,60.09,BUY,2024-04-26 13:40:35
ORD01946,PTON,11,BUY,44,49.74,SELL,2024-12-26 09:53:57
ORD01033,ROKU,23,SELL,247,256.6,BUY,2024-05-15 15:13:47
ORD01019,ROKU,2,BUY,433,238.87,SELL,2024-05-15 14:08:05
ORD00239,META,27,SELL,440,71.67,BUY,2024-03-04 11:13:46
ORD00175,TSLA,40,BUY,23,135.75,SELL,2024-12-23 14:53:22
ORD02241,COMP,10,BUY,427,472.0,SELL,2024-10-14 11:52:30
ORD02568,NU,2,BUY,261,68.51,SELL,2024-09-06 15:47:31
ORD00819,SNAP,5,SELL,331,425.86,BUY,2024-01-09 14:53:17
ORD00991,SQ,18,SELL,164,24.42,BUY,2024-02-08 12:08:46
ORD01917,ROOT,13,SELL,203,322.7,BUY,2024-08-27 11:42:16
ORD01114,DOCU,32,SELL,129,54.6,BUY,2024-04-26 12:59:36
ORD01379,LCID,18,BUY,45,241.14,SELL,2024-03-13 11:15:05
ORD01427,RIVN,13,BUY,139,183.66,SELL,2024-06-26 10:46:35
ORD00411,BABA,7,BUY,419,392.21,SELL,2024-01-30 14:48:04
ORD01139,PLTR,13,SELL,235,107.46,BUY,2024-10-08 12:54:27
ORD00818,SNAP,6,SELL,3,385.64,BUY,2024-01-09 14:20:06
ORD02963,BIOX,1,SELL,248,98.51,BUY,2024-05-08 12:50:55
ORD01733,CHGG,35,BUY,104,283.74,SELL,2024-01-08 13:41:04
ORD02349,ABNB,34,SELL,205,418.88,BUY,2024-11-06 12:19:16
ORD01451,NIO,5,SELL,311,122.53,BUY,2024-02-19 13:56:18
ORD00228,META,15,SELL,363,72.64,BUY,2024-03-04 12:40:17
ORD02701,GLOB,2,BUY,44,44.24,SELL,2024-04-02 14:12:10
ORD01581,BYND,18,SELL,203,386.74,BUY,2024-09-17 14:54:37
ORD01162,RBLX,5,SELL,129,94.01,BUY,2024-12-20 13:49:35
ORD00352,INTC,21,BUY,233,77.97,SELL,2024-07-29 09:43:27
ORD01394,LCID,27,SELL,486,236.47,BUY,2024-03-13 12:47:51
ORD01264,HOOD,24,SELL,148,62.34,BUY,2024-07-02 14:53:26
ORD01238,COIN,4,SELL,413,318.7,BUY,2024-09-23 15:51:25
ORD01201,COIN,26,BUY,269,323.76,SELL,2024-09-23 12:47:07
ORD02179,EXPI,36,BUY,131,334.67,SELL,2024-02-14 12:07:00
ORD02467,SEA,4,BUY,420,324.36,SELL,2024-04-02 10:31:20
ORD02011,ETSY,33,BUY,468,298.9,SELL,2024-12-09 12:17:34
ORD01378,LCID,11,SELL,63,248.3,BUY,2024-03-13 11:53:28
ORD00070,MSFT,27,BUY,183,14.29,SELL,2024-05-08 15:18:38
ORD03598,AG,2,SELL,121,149.11,BUY,2024-11-12 15:33:14
ORD00046,MSFT,19,SELL,128,14.66,BUY,2024-05-08 10:30:44
ORD01069,ZM,10,BUY,36,263.5,SELL,2024-11-04 13:51:10
ORD03494,AEM,39,BUY,274,257.55,SELL,2024-02-09 14:38:13
ORD00184,TSLA,8,SELL,11,136.71,BUY,2024-12-23 14:52:36
ORD02251,COMP,28,BUY,234,443.23,SELL,2024-10-14 11:08:08
ORD01414,RIVN,15,SELL,339,178.2,BUY,2024-06-26 12:32:18
ORD01587,BYND,30,BUY,343,340.12,SELL,2024-09-17 10:24:06
ORD01271,HOOD,27,SELL,256,56.34,BUY,2024-07-02 12:54:55
ORD01415,RIVN,19,SELL,312,204.35,BUY,2024-06-26 09:41:33
ORD00140,AMZN,36,BUY,378,180.08,SELL,2024-06-10 12:48:21
ORD03354,MGLU,20,BUY,200,227.67,SELL,2024-12-31 09:33:06
ORD03212,BBD,38,SELL,186,155.73,BUY,2024-03-22 14:42:38
ORD00310,NFLX,9,BUY,269,276.77,SELL,2024-11-05 11:51:31
ORD00267,NVDA,14,SELL,138,91.53,BUY,2024-11-05 11:54:06
ORD03151,PBR,22,BUY,423,281.68,SELL,2024-05-01 13:26:39
ORD02169,EXPI,22,SELL,76,351.83,BUY,2024-02-14 11:44:47
ORD03208,BBD,24,SELL,108,167.83,BUY,2024-03-22 10:53:01
ORD00064,MSFT,20,SELL,72,14.87,BUY,2024-05-08 13:19:55
ORD02572,NU,34,BUY,181,67.5,SELL,2024-09-06 14:11:32
ORD01992,FVRR,36,SELL,181,169.09,BUY,2024-04-05 09:35:07
ORD01579,BYND,29,SELL,492,360.12,BUY,2024-09-17 11:58:26
ORD02683,GLOB,10,SELL,324,52.4,BUY,2024-04-02 14:43:40
ORD00145,AMZN,40,BUY,425,188.86,SELL,2024-06-10 10:37:50
ORD03457,GOLD,14,BUY,376,331.73,SELL,2024-05-07 15:31:28
ORD03402,BEEF,37,BUY,399,199.4,SELL,2024-10-30 10:32:51
ORD03993,BITF,40,BUY,356,254.74,SELL,2024-04-15 15:10:10
ORD01406,RIVN,14,SELL,293,200.66,BUY,2024-06-26 13:30:00
ORD03667,CDE,18,BUY,191,491.66,SELL,2024-05-28 12:28:54
ORD02580,NU,19,SELL,93,77.85,BUY,2024-09-06 10:21:15
ORD00777,LYFT,23,BUY,421,222.81,SELL,2024-09-02 10:45:51
ORD02172,EXPI,13,SELL,299,349.52,BUY,2024-02-14 11:54:41
ORD03025,AGRO,6,BUY,100,89.47,SELL,2024-05-06 14:52:09
ORD01965,FVRR,15,BUY,329,162.31,SELL,2024-04-05 10:41:21
ORD00970,SQ,7,SELL,492,27.04,BUY,2024-02-08 09:49:58
ORD02282,HOUS,32,BUY,258,211.34,SELL,2024-09-24 09:51:05
ORD00252,NVDA,13,BUY,90,93.06,SELL,2024-11-05 13:32:51
ORD03615,HL,25,SELL,72,114.1,BUY,2024-07-10 11:39:55
ORD00865,TWTR,2,SELL,88,377.18,BUY,2024-04-15 10:23:39
ORD00810,SNAP,1,BUY,283,388.52,SELL,2024-01-09 15:59:34
ORD01599,BYND,12,BUY,215,380.24,SELL,2024-09-17 10:59:14
ORD02593,NU,4,SELL,93,77.55,BUY,2024-09-06 15:58:53
ORD03493,AEM,27,BUY,208,250.07,SELL,2024-02-09 15:00:48
ORD01299,AFRM,11,SELL,472,395.02,BUY,2024-04-02 09:34:58
ORD03871,RIOT,32,BUY,384,357.02,SELL,2024-01-22 14:09:01
ORD00280,NVDA,2,SELL,55,95.83,BUY,2024-11-05 09:48:27
ORD01462,NIO,40,BUY,390,119.74,SELL,2024-02-19 12:30:20
ORD01423,RIVN,4,BUY,278,183.76,SELL,2024-06-26 13:04:07
ORD03284,SUZB,38,BUY,175,414.13,SELL,2024-02-05 14:46:11
ORD01573,BYND,39,SELL,183,408.19,BUY,2024-09-17 13:00:43
ORD00359,INTC,38,SELL,209,81.93,BUY,2024-07-29 14:12:02
ORD03928,HUT,6,BUY,98,392.0,SELL,2024-12-04 13:28:58
ORD00300,NFLX,15,BUY,146,269.05,SELL,2024-11-05 13:56:24
ORD01076,ZM,24,BUY,434,291.89,SELL,2024-11-04 12:46:42
ORD01030,ROKU,26,BUY,200,259.5,SELL,2024-05-15 09:30:28
ORD00535,CSCO,38,SELL,248,97.69,BUY,2024-12-17 12:17:50
ORD03318,SUZB,14,BUY,231,401.18,SELL,2024-02-05 13:06:22
ORD03253,BRKM,33,BUY,238,65.37,SELL,2024-09-05 10:40:55
ORD01771,DUOL,16,BUY,137,296.87,SELL,2024-09-16 09:42:49
ORD02919,CEPU,34,BUY,416,423.98,SELL,2024-09-13 12:32:44
ORD00416,BABA,15,BUY,155,415.83,SELL,2024-01-30 14:53:56
ORD00840,SNAP,29,SELL,425,392.39,BUY,2024-01-09 11:46:42
ORD02628,STNE,39,BUY,61,311.49,SELL,2024-10-31 10:56:31
ORD03805,MAG,11,SELL,160,86.31,BUY,2024-12-16 14:47:00
ORD01043,ZM,30,SELL,113,284.55,BUY,2024-11-04 13:26:26
ORD01498,XPEV,18,BUY,283,340.98,SELL,2024-08-02 11:14:31
ORD01399,LCID,36,BUY,23,249.37,SELL,2024-03-13 13:37:53
ORD00309,NFLX,24,BUY,430,261.55,SELL,2024-11-05 14:36:11
ORD01533,LI,32,SELL,3,176.49,BUY,2024-10-30 13:01:07
ORD02488,DIDI,17,SELL,189,496.35,BUY,2024-05-27 12:52:53
ORD03285,SUZB,31,SELL,44,436.7,BUY,2024-02-05 10:22:19
ORD02619,STNE,28,BUY,487,329.75,SELL,2024-10-31 12:00:23
ORD01074,ZM,19,SELL,25,309.13,BUY,2024-11-04 15:16:29
ORD03300,SUZB,12,SELL,135,446.23,BUY,2024-02-05 11:46:08
ORD03053,CAAP,18,SELL,438,61.53,BUY,2024-10-11 10:11:44
ORD03518,AEM,20,BUY,405,278.61,SELL,2024-02-09 13:15:50
ORD00762,LYFT,11,SELL,350,244.2,BUY,2024-09-02 13:18:10
ORD02772,DESP,25,BUY,299,186.15,SELL,2024-08-08 11:48:07
ORD01111,DOCU,20,SELL,138,53.88,BUY,2024-04-26 10:43:54
ORD01877,LMND,11,SELL,231,318.68,BUY,2024-04-02 15:06:13
ORD02054,WMT,20,SELL,356,165.17,BUY,2024-02-23 12:13:55
ORD00059,MSFT,11,BUY,403,14.25,SELL,2024-05-08 13:43:44
ORD00077,MSFT,5,BUY,138,13.22,SELL,2024-05-08 09:36:39
ORD00369,AMD,35,BUY,382,114.0,SELL,2024-04-24 15:08:02
ORD02430,GRAB,16,BUY,119,55.16,SELL,2024-07-18 09:42:30
ORD03201,BBD,13,SELL,350,149.74,BUY,2024-03-22 11:16:08
ORD00734,UBER,8,SELL,254,517.05,BUY,2024-03-12 10:37:51
ORD03830,MAG,25,BUY,23,76.03,SELL,2024-12-16 11:25:45
ORD02320,HOUS,31,BUY,62,220.59,SELL,2024-09-24 10:47:53
ORD02385,DASH,30,BUY,208,113.18,SELL,2024-12-25 11:31:38
ORD02731,ARCO,34,SELL,409,471.35,BUY,2024-10-17 11:47:14
ORD01840,UPST,6,BUY,201,406.92,SELL,2024-04-10 11:37:40
ORD02665,PAGS,35,BUY,476,73.47,SELL,2024-01-02 15:49:04
ORD00125,AMZN,34,SELL,218,186.5,BUY,2024-06-10 11:57:52
ORD03473,GOLD,37,SELL,341,351.23,BUY,2024-05-07 15:23:32
ORD03732,EXK,22,BUY,135,361.5,SELL,2024-06-14 14:00:25
ORD02257,COMP,35,BUY,122,439.8,SELL,2024-10-14 11:59:03
ORD02314,HOUS,16,SELL,162,248.84,BUY,2024-09-24 10:40:18
ORD00430,BABA,36,BUY,443,399.36,SELL,2024-01-30 15:04:28
ORD01974,FVRR,14,SELL,106,181.98,BUY,2024-04-05 09:41:17
ORD03954,HUT,11,BUY,78,401.25,SELL,2024-12-04 14:14:47
ORD00817,SNAP,26,BUY,469,423.78,SELL,2024-01-09 15:45:03
ORD02717,GLOB,27,SELL,155,53.55,BUY,2024-04-02 11:34:59
ORD03056,CAAP,3,BUY,241,60.59,SELL,2024-10-11 10:17:45
ORD01692,PENN,39,SELL,232,151.52,BUY,2024-10-15 10:22:52
ORD00388,AMD,19,BUY,441,102.31,SELL,2024-04-24 11:43:00
ORD00031,AAPL,18,SELL,90,176.75,BUY,2024-08-27 11:53:47
ORD01176,RBLX,39,BUY,339,97.96,SELL,2024-12-20 12:56:40
ORD00204,META,29,SELL,336,71.51,BUY,2024-03-04 12:59:29
ORD01026,ROKU,33,SELL,107,256.3,BUY,2024-05-15 14:52:29
ORD03858,RIOT,38,BUY,441,307.89,SELL,2024-01-22 12:10:21
ORD03758,EXK,19,BUY,442,358.25,SELL,2024-06-14 14:14:58
ORD00894,SPOT,19,BUY,409,206.39,SELL,2024-12-10 15:05:01
ORD02679,PAGS,14,BUY,322,65.85,SELL,2024-01-02 13:56:07
ORD02667,PAGS,22,BUY,167,70.8,SELL,2024-01-02 14:52:17
ORD00479,ORCL,38,BUY,447,28.59,SELL,2024-07-10 14:14:28
ORD01685,PENN,4,SELL,267,141.24,BUY,2024-10-15 12:13:39
ORD01351,SOFI,11,SELL,361,425.59,BUY,2024-05-08 11:48:50
ORD00444,ORCL,40,SELL,45,32.28,BUY,2024-07-10 14:42:14
ORD02771,DESP,6,SELL,127,196.97,BUY,2024-08-08 09:49:49
ORD01339,SOFI,37,BUY,429,386.09,SELL,2024-05-08 12:00:20
ORD00193,TSLA,29,BUY,76,138.7,SELL,2024-12-23 12:42:27
ORD02970,BIOX,30,SELL,394,105.74,BUY,2024-05-08 14:08:43
ORD01129,PLTR,37,SELL,499,121.23,BUY,2024-10-08 10:49:27
ORD00007,AAPL,12,BUY,179,167.29,SELL,2024-08-27 11:40:10
ORD00440,BABA,30,BUY,107,405.0,SELL,2024-01-30 14:22:48
ORD00290,NFLX,36,SELL,212,284.17,BUY,2024-11-05 13:40:18
ORD01107,DOCU,22,SELL,52,53.07,BUY,2024-04-26 15:14:36
ORD03694,FSM,39,SELL,138,142.03,BUY,2024-09-23 14:48:43
ORD03417,BEEF,17,BUY,115,201.38,SELL,2024-10-30 10:34:53
ORD03941,HUT,31,BUY,377,405.98,SELL,2024-12-04 10:11:07
ORD01922,PTON,6,BUY,406,46.13,SELL,2024-12-26 09:41:38
ORD02478,SEA,20,SELL,389,356.5,BUY,2024-04-02 11:05:52
ORD02368,DASH,13,SELL,500,119.71,BUY,2024-12-25 13:29:42
ORD01736,CHGG,28,BUY,359,284.75,SELL,2024-01-08 12:26:13
ORD02685,GLOB,19,BUY,395,46.19,SELL,2024-04-02 13:22:03
ORD03883,MARA,39,SELL,68,142.13,BUY,2024-10-07 14:22:26
ORD00195,TSLA,19,BUY,89,141.34,SELL,2024-12-23 13:42:24
ORD00451,ORCL,19,BUY,376,28.9,SELL,2024-07-10 11:37:22
ORD01594,BYND,22,BUY,334,372.43,SELL,2024-09-17 15:34:32
ORD01106,DOCU,14,BUY,449,54.44,SELL,2024-04-26 12:17:40
ORD00030,AAPL,39,SELL,315,164.96,BUY,2024-08-27 10:48:44
ORD00786,LYFT,8,SELL,431,227.01,BUY,2024-09-02 12:20:56
ORD03998,BITF,2,BUY,297,279.7,SELL,2024-04-15 10:36:27
ORD02623,STNE,13,BUY,457,307.86,SELL,2024-10-31 13:34:28
ORD02908,CEPU,37,SELL,216,455.44,BUY,2024-09-13 12:35:54
ORD03388,RENT,33,SELL,365,464.16,BUY,2024-12-19 10:45:06
ORD03787,GPL,39,BUY,9,72.42,SELL,2024-11-20 12:53:59
ORD00882,SPOT,39,BUY,497,196.2,SELL,2024-12-10 11:25:40
ORD03700,FSM,38,SELL,291,132.23,BUY,2024-09-23 13:46:58
ORD02370,DASH,24,BUY,112,110.99,SELL,2024-12-25 14:36:50
ORD02737,ARCO,8,BUY,33,435.63,SELL,2024-10-17 11:54:35
ORD03595,AG,26,BUY,408,135.13,SELL,2024-11-12 15:42:23
ORD00223,META,17,BUY,344,73.68,SELL,2024-03-04 12:45:56
ORD01996,FVRR,24,SELL,24,182.51,BUY,2024-04-05 12:28:16
ORD01718,PENN,15,SELL,47,140.86,BUY,2024-10-15 13:56:58
ORD00574,QCOM,35,BUY,411,460.23,SELL,2024-01-25 12:37:50
ORD03329,MGLU,23,BUY,316,251.95,SELL,2024-12-31 13:29:41
ORD03378,RENT,38,BUY,340,440.39,SELL,2024-12-19 14:36:49
ORD01538,LI,9,SELL,209,165.92,BUY,2024-10-30 13:20:53
ORD01259,HOOD,37,BUY,293,57.28,SELL,2024-07-02 11:52:09
ORD02755,ARCO,2,SELL,73,508.36,BUY,2024-10-17 13:46:01
ORD01346,SOFI,36,BUY,314,410.05,SELL,2024-05-08 10:11:24
ORD00081,GOOGL,34,BUY,93,468.57,SELL,2024-03-18 12:25:49
ORD00258,NVDA,28,BUY,228,86.65,SELL,2024-11-05 10:45:59
ORD00296,NFLX,32,SELL,181,280.48,BUY,2024-11-05 12:55:02
ORD02093,CVNA,2,SELL,266,312.49,BUY,2024-03-01 15:41:13
ORD01035,ROKU,20,BUY,379,250.52,SELL,2024-05-15 14:32:03
ORD01546,LI,7,SELL,416,165.39,BUY,2024-10-30 09:53:00
ORD01841,LMND,26,SELL,446,320.4,BUY,2024-04-02 14:24:53
ORD01741,CHGG,4,BUY,247,278.36,SELL,2024-01-08 12:19:10
ORD02376,DASH,35,SELL,245,123.22,BUY,2024-12-25 12:09:45
ORD00655,CRM,32,BUY,297,97.13,SELL,2024-06-10 10:48:44
ORD02777,DESP,37,SELL,62,175.36,BUY,2024-08-08 12:37:02
ORD02856,LOMA,34,BUY,404,28.25,SELL,2024-11-06 11:21:09
ORD02326,ABNB,26,SELL,342,428.87,BUY,2024-11-06 09:42:57
ORD03183,ITUB,6,SELL,167,103.23,BUY,2024-03-29 10:12:41
ORD03568,AG,8,SELL,500,136.02,BUY,2024-11-12 14:48:18
ORD03571,AG,17,SELL,130,144.92,BUY,2024-11-12 09:42:46
ORD02813,VIST,33,BUY,74,288.78,SELL,2024-04-09 11:33:25
ORD02531,MELI,28,SELL,126,72.77,BUY,2024-02-16 12:07:36
ORD00656,CRM,35,SELL,101,105.3,BUY,2024-06-10 15:32:17
ORD01910,ROOT,31,BUY,496,318.38,SELL,2024-08-27 12:59:41
ORD01746,CHGG,24,SELL,115,299.99,BUY,2024-01-08 12:58:22
ORD02416,GRAB,22,SELL,143,60.8,BUY,2024-07-18 11:38:37
ORD02214,RDFN,28,SELL,158,462.14,BUY,2024-10-30 13:11:48
ORD00412,BABA,12,BUY,13,415.24,SELL,2024-01-30 13:21:27
ORD00979,SQ,14,SELL,45,25.65,BUY,2024-02-08 10:27:36
ORD01172,RBLX,38,SELL,402,96.23,BUY,2024-12-20 11:01:36
ORD01432,RIVN,25,SELL,79,183.33,BUY,2024-06-26 10:35:56
ORD01075,ZM,27,BUY,231,267.58,SELL,2024-11-04 11:28:34
ORD01023,ROKU,35,SELL,339,245.39,BUY,2024-05-15 09:37:16
ORD03227,BBD,23,BUY,195,146.82,SELL,2024-03-22 10:54:20
ORD00721,UBER,37,BUY,297,484.33,SELL,2024-03-12 11:40:47
ORD00153,AMZN,12,SELL,209,175.67,BUY,2024-06-10 10:12:15
ORD00949,SHOP,37,SELL,477,165.38,BUY,2024-03-29 14:34:50
ORD02358,ABNB,13,SELL,263,478.42,BUY,2024-11-06 10:09:29
ORD01831,UPST,20,SELL,313,458.23,BUY,2024-04-10 15:58:07
ORD00103,GOOGL,26,BUY,322,441.21,SELL,2024-03-18 14:02:56
ORD03456,GOLD,32,BUY,96,361.83,SELL,2024-05-07 12:16:28
ORD00732,UBER,9,BUY,249,467.77,SELL,2024-03-12 12:20:39
ORD00240,META,7,BUY,159,71.9,SELL,2024-03-04 12:32:26
ORD03352,MGLU,24,SELL,11,261.28,BUY,2024-12-31 15:55:16
ORD02974,BIOX,26,SELL,273,101.25,BUY,2024-05-08 09:47:16
ORD01728,CHGG,40,SELL,108,305.41,BUY,2024-01-08 15:28:37
ORD02094,CVNA,30,SELL,238,308.41,BUY,2024-03-01 12:53:58
ORD02841,LOMA,1,BUY,405,27.59,SELL,2024-11-06 12:08:20
ORD00858,TWTR,19,SELL,427,401.65,BUY,2024-04-15 10:22:09
ORD01158,PLTR,23,SELL,22,115.86,BUY,2024-10-08 13:08:00
ORD00863,TWTR,39,SELL,240,373.5,BUY,2024-04-15 14:31:27
ORD02520,DIDI,3,SELL,482,525.2,BUY,2024-05-27 12:31:25
ORD02848,LOMA,8,BUY,440,27.27,SELL,2024-11-06 12:54:33
ORD02726,ARCO,12,SELL,139,463.09,BUY,2024-10-17 13:39:09
ORD03793,GPL,16,SELL,110,76.96,BUY,2024-11-20 10:49:07
ORD00756,UBER,27,SELL,243,534.07,BUY,2024-03-12 11:39:12
ORD00333,INTC,18,BUY,77,71.17,SELL,2024-07-29 10:19:43
ORD00745,UBER,39,BUY,26,503.9,SELL,2024-03-12 14:17:25
ORD03289,SUZB,35,BUY,206,384.85,SELL,2024-02-05 09:36:06
ORD02644,PAGS,15,BUY,408,66.82,SELL,2024-01-02 14:55:46
ORD02275,COMP,38,SELL,91,447.73,BUY,2024-10-14 09:30:34
ORD03632,HL,8,BUY,191,109.12,SELL,2024-07-10 13:35:18
ORD03803,MAG,5,BUY,130,79.96,SELL,2024-12-16 10:13:31
ORD03780,GPL,9,SELL,187,72.07,BUY,2024-11-20 14:56:18
ORD03129,PBR,23,SELL,58,282.75,BUY,2024-05-01 12:36:59
ORD02084,CVNA,31,SELL,18,333.75,BUY,2024-03-01 11:18:11
ORD02703,GLOB,17,BUY,384,44.95,SELL,2024-04-02 15:05:29
ORD03963,BITF,25,SELL,240,276.73,BUY,2024-04-15 14:54:07
ORD00908,SPOT,23,BUY,59,196.33,SELL,2024-12-10 13:05:28
ORD02284,HOUS,30,BUY,79,241.42,SELL,2024-09-24 09:35:25
ORD01164,RBLX,19,BUY,365,89.54,SELL,2024-12-20 13:28:12
ORD02184,EXPI,18,BUY,335,345.77,SELL,2024-02-14 11:31:01
ORD03723,EXK,7,SELL,210,388.36,BUY,2024-06-14 12:06:32
ORD02212,RDFN,33,BUY,407,466.71,SELL,2024-10-30 13:11:22
ORD02068,WMT,2,BUY,400,154.87,SELL,2024-02-23 15:38:39
ORD00555,CSCO,22,BUY,303,102.47,SELL,2024-12-17 14:26:15
ORD03026,AGRO,18,SELL,301,101.3,BUY,2024-05-06 12:36:36
ORD03610,HL,11,SELL,196,118.76,BUY,2024-07-10 14:13:19
ORD00832,SNAP,8,SELL,355,415.6,BUY,2024-01-09 15:21:16
ORD03432,BEEF,26,BUY,45,199.82,SELL,2024-10-30 15:47:23
ORD03202,BBD,39,SELL,10,167.58,BUY,2024-03-22 12:38:42
ORD02091,CVNA,27,BUY,176,276.77,SELL,2024-03-01 11:41:24
ORD01755,CHGG,29,BUY,101,280.79,SELL,2024-01-08 14:15:14
ORD00812,SNAP,33,BUY,347,402.08,SELL,2024-01-09 13:05:07
ORD00889,SPOT,28,SELL,246,212.9,BUY,2024-12-10 14:34:29
ORD02464,SEA,12,BUY,51,338.54,SELL,2024-04-02 09:36:08
ORD02989,BIOX,10,SELL,351,103.72,BUY,2024-05-08 11:43:11
ORD01660,DKNG,32,BUY,66,197.7,SELL,2024-07-10 12:34:22
ORD02510,DIDI,12,SELL,155,511.44,BUY,2024-05-27 15:05:04
ORD01234,COIN,22,SELL,167,299.06,BUY,2024-09-23 11:18:21
ORD03874,RIOT,19,BUY,176,346.87,SELL,2024-01-22 12:24:39
ORD01449,NIO,30,SELL,132,122.72,BUY,2024-02-19 10:22:55
ORD02874,LOMA,3,SELL,7,30.66,BUY,2024-11-06 13:13:41
ORD01966,FVRR,25,SELL,294,189.44,BUY,2024-04-05 10:07:01
ORD00694,PYPL,8,SELL,490,97.27,BUY,2024-01-25 13:31:31
ORD01058,ZM,15,BUY,301,279.28,SELL,2024-11-04 15:22:28
ORD01799,DUOL,12,BUY,43,332.23,SELL,2024-09-16 14:37:21
ORD01028,ROKU,39,SELL,191,249.89,BUY,2024-05-15 10:54:54
ORD01537,LI,24,BUY,300,154.03,SELL,2024-10-30 13:06:11
ORD03433,BEEF,38,BUY,83,211.66,SELL,2024-10-30 12:13:36
ORD01703,PENN,26,BUY,37,130.68,SELL,2024-10-15 10:01:03
ORD02336,ABNB,35,SELL,30,474.3,BUY,2024-11-06 12:23:01
ORD00347,INTC,14,SELL,251,75.99,BUY,2024-07-29 11:04:38
ORD00924,SHOP,4,SELL,190,173.59,BUY,2024-03-29 15:03:19
ORD03260,BRKM,13,BUY,484,74.75,SELL,2024-09-05 12:35:55
ORD01188,RBLX,10,BUY,210,93.34,SELL,2024-12-20 15:38:20
ORD00843,TWTR,38,BUY,35,388.68,SELL,2024-04-15 13:44:53
ORD03279,BRKM,20,SELL,407,75.19,BUY,2024-09-05 11:24:52
ORD03777,GPL,18,BUY,165,70.45,SELL,2024-11-20 14:58:27
